cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength,mix_id,age_stage
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.23581094,410,28-day
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.8686899,411,28-day
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.306517131999996,412,28-day
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.426376088,413,28-day
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.091250688,414,28-day
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.461039708,415,28-day
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.265488323999996,416,28-day
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.225328839999996,417,28-day
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14008364399999,418,28-day
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,31.875164956000003,419,28-day
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.542307951999994,420,28-day
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.455953576,421,28-day
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.917043144,422,28-day
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.284354003999994,423,28-day
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.178794196000002,424,28-day
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.696600644,425,28-day
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.768036376000005,426,28-day
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.401235144,427,28-day
